machine_id,laundromat_id,laundromat_name,machine_type,machine_size,current_status,status_last_changed,notes
QUEENS_0812_D09,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,XLarge,In Use,,
QUEENS_0812_D10,QUEENS_0812,Floral Park Village Coin-Op Laundromat,Dryer,XLarge,In Use,,
BKLYN_0238_W01,BKLYN_0238,Island Bubbles,Washer,XLarge,Out of Order,,
BKLYN_0238_W02,BKLYN_0238,Island Bubbles,Washer,XLarge,Available,,
BKLYN_0238_W03,BKLYN_0238,Island Bubbles,Washer,Large,Available,,
BKLYN_0238_W04,BKLYN_0238,Island Bubbles,Washer,Medium,Available,,
BKLYN_0238_W05,BKLYN_0238,Island Bubbles,Washer,Large,Available,,
BKLYN_0238_W06,BKLYN_0238,Island Bubbles,Washer,Medium,Available,,
BKLYN_0238_W07,BKLYN_0238,Island Bubbles,Washer,Large,Available,,
BKLYN_0238_W08,BKLYN_0238,Island Bubbles,Washer,XLarge,Out of Order,,
BKLYN_0238_W09,BKLYN_0238,Island Bubbles,Washer,Large,Available,,
BKLYN_0238_W10,BKLYN_0238,Island Bubbles,Washer,Large,Available,,
BKLYN_0238_D01,BKLYN_0238,Island Bubbles,Dryer,XLarge,In Use,,
BKLYN_0238_D02,BKLYN_0238,Island Bubbles,Dryer,Medium,In Use,,
BKLYN_0238_D03,BKLYN_0238,Island Bubbles,Dryer,Medium,Available,,
BKLYN_0238_D04,BKLYN_0238,Island Bubbles,Dryer,Medium,In Use,,
BKLYN_0238_D05,BKLYN_0238,Island Bubbles,Dryer,Large,Available,,
BKLYN_0238_D06,BKLYN_0238,Island Bubbles,Dryer,Medium,In Use,,
BKLYN_0238_D07,BKLYN_0238,Island Bubbles,Dryer,Small,Available,,
BKLYN_0238_D08,BKLYN_0238,Island Bubbles,Dryer,XLarge,Available,,
BKLYN_0238_D09,BKLYN_0238,Island Bubbles,Dryer,Large,Available,,
BKLYN_0238_D10,BKLYN_0238,Island Bubbles,Dryer,XLarge,Available,,
QUEENS_0806_W01,QUEENS_0806,So Fresh So Clean Laundry,Washer,XLarge,In Use,,
QUEENS_0806_W02,QUEENS_0806,So Fresh So Clean Laundry,Washer,Medium,Available,,
QUEENS_0806_W03,QUEENS_0806,So Fresh So Clean Laundry,Washer,Small,Available,,
QUEENS_0806_W04,QUEENS_0806,So Fresh So Clean Laundry,Washer,Medium,Available,,
QUEENS_0806_W05,QUEENS_0806,So Fresh So Clean Laundry,Washer,Medium,Out of Order,,
QUEENS_0806_W06,QUEENS_0806,So Fresh So Clean Laundry,Washer,XLarge,In Use,,
QUEENS_0806_W07,QUEENS_0806,So Fresh So Clean Laundry,Washer,XLarge,Out of Order,,
QUEENS_0806_W08,QUEENS_0806,So Fresh So Clean Laundry,Washer,Small,Available,,
QUEENS_0806_W09,QUEENS_0806,So Fresh So Clean Laundry,Washer,XLarge,Available,,
QUEENS_0806_W10,QUEENS_0806,So Fresh So Clean Laundry,Washer,Large,Available,,
QUEENS_0806_D01,QUEENS_0806,So Fresh So Clean Laundry,Dryer,Large,Available,,
QUEENS_0806_D02,QUEENS_0806,So Fresh So Clean Laundry,Dryer,Medium,Available,,
QUEENS_0806_D03,QUEENS_0806,So Fresh So Clean Laundry,Dryer,Small,Available,,
QUEENS_0806_D04,QUEENS_0806,So Fresh So Clean Laundry,Dryer,XLarge,Available,,
QUEENS_0806_D05,QUEENS_0806,So Fresh So Clean Laundry,Dryer,Small,In Use,,
QUEENS_0806_D06,QUEENS_0806,So Fresh So Clean Laundry,Dryer,Medium,Available,,
QUEENS_0806_D07,QUEENS_0806,So Fresh So Clean Laundry,Dryer,XLarge,Available,,
QUEENS_0806_D08,QUEENS_0806,So Fresh So Clean Laundry,Dryer,XLarge,Available,,
QUEENS_0806_D09,QUEENS_0806,So Fresh So Clean Laundry,Dryer,Small,Available,,
QUEENS_0806_D10,QUEENS_0806,So Fresh So Clean Laundry,Dryer,Small,Available,,
BRONX_0092_W01,BRONX_0092,Top Choice Laudromat,Washer,Small,Available,,
BRONX_0092_W02,BRONX_0092,Top Choice Laudromat,Washer,XLarge,Available,,
BRONX_0092_W03,BRONX_0092,Top Choice Laudromat,Washer,Small,Available,,
BRONX_0092_W04,BRONX_0092,Top Choice Laudromat,Washer,Small,Available,,
BRONX_0092_W05,BRONX_0092,Top Choice Laudromat,Washer,Large,Out of Order,,
BRONX_0092_W06,BRONX_0092,Top Choice Laudromat,Washer,Large,Available,,
BRONX_0092_W07,BRONX_0092,Top Choice Laudromat,Washer,XLarge,Available,,
BRONX_0092_W08,BRONX_0092,Top Choice Laudromat,Washer,Small,Available,,
BRONX_0092_W09,BRONX_0092,Top Choice Laudromat,Washer,Medium,Available,,
BRONX_0092_W10,BRONX_0092,Top Choice Laudromat,Washer,Large,Available,,
BRONX_0092_D01,BRONX_0092,Top Choice Laudromat,Dryer,XLarge,Available,,
BRONX_0092_D02,BRONX_0092,Top Choice Laudromat,Dryer,XLarge,Out of Order,,
BRONX_0092_D03,BRONX_0092,Top Choice Laudromat,Dryer,Medium,Available,,
BRONX_0092_D04,BRONX_0092,Top Choice Laudromat,Dryer,Small,Available,,
BRONX_0092_D05,BRONX_0092,Top Choice Laudromat,Dryer,Large,Available,,
BRONX_0092_D06,BRONX_0092,Top Choice Laudromat,Dryer,Medium,Available,,
BRONX_0092_D07,BRONX_0092,Top Choice Laudromat,Dryer,Large,Out of Order,,
BRONX_0092_D08,BRONX_0092,Top Choice Laudromat,Dryer,Small,Available,,
BRONX_0092_D09,BRONX_0092,Top Choice Laudromat,Dryer,Large,Available,,
BRONX_0092_D10,BRONX_0092,Top Choice Laudromat,Dryer,Medium,Available,,
BKLYN_0039_W01,BKLYN_0039,Super Clean,Washer,Small,Out of Order,,
BKLYN_0039_W02,BKLYN_0039,Super Clean,Washer,Medium,Available,,
BKLYN_0039_W03,BKLYN_0039,Super Clean,Washer,Small,Available,,
BKLYN_0039_W04,BKLYN_0039,Super Clean,Washer,Medium,Available,,
BKLYN_0039_W05,BKLYN_0039,Super Clean,Washer,Small,Available,,
BKLYN_0039_W06,BKLYN_0039,Super Clean,Washer,XLarge,Available,,
BKLYN_0039_W07,BKLYN_0039,Super Clean,Washer,Medium,Available,,
BKLYN_0039_W08,BKLYN_0039,Super Clean,Washer,XLarge,Available,,
BKLYN_0039_W09,BKLYN_0039,Super Clean,Washer,Large,Available,,
BKLYN_0039_W10,BKLYN_0039,Super Clean,Washer,XLarge,Available,,
BKLYN_0039_D01,BKLYN_0039,Super Clean,Dryer,Large,Available,,
BKLYN_0039_D02,BKLYN_0039,Super Clean,Dryer,Small,Available,,
BKLYN_0039_D03,BKLYN_0039,Super Clean,Dryer,XLarge,Available,,
BKLYN_0039_D04,BKLYN_0039,Super Clean,Dryer,Large,Available,,
BKLYN_0039_D05,BKLYN_0039,Super Clean,Dryer,XLarge,Available,,
BKLYN_0039_D06,BKLYN_0039,Super Clean,Dryer,Large,Available,,
BKLYN_0039_D07,BKLYN_0039,Super Clean,Dryer,Medium,Available,,
BKLYN_0039_D08,BKLYN_0039,Super Clean,Dryer,Small,Available,,
BKLYN_0039_D09,BKLYN_0039,Super Clean,Dryer,Large,In Use,,
BKLYN_0039_D10,BKLYN_0039,Super Clean,Dryer,Medium,In Use,,
BRONX_0402_W01,BRONX_0402,Clean Green Laundry,Washer,Medium,In Use,,
BRONX_0402_W02,BRONX_0402,Clean Green Laundry,Washer,Medium,In Use,,
BRONX_0402_W03,BRONX_0402,Clean Green Laundry,Washer,Small,Available,,
BRONX_0402_W04,BRONX_0402,Clean Green Laundry,Washer,Small,Out of Order,,
BRONX_0402_W05,BRONX_0402,Clean Green Laundry,Washer,Small,In Use,,
BRONX_0402_W06,BRONX_0402,Clean Green Laundry,Washer,Large,Available,,
BRONX_0402_W07,BRONX_0402,Clean Green Laundry,Washer,Small,Available,,
BRONX_0402_W08,BRONX_0402,Clean Green Laundry,Washer,Small,Available,,
BRONX_0402_W09,BRONX_0402,Clean Green Laundry,Washer,Medium,Available,,
BRONX_0402_W10,BRONX_0402,Clean Green Laundry,Washer,Medium,Available,,
BRONX_0402_D01,BRONX_0402,Clean Green Laundry,Dryer,Medium,In Use,,
BRONX_0402_D02,BRONX_0402,Clean Green Laundry,Dryer,Medium,Out of Order,,
BRONX_0402_D03,BRONX_0402,Clean Green Laundry,Dryer,Large,Available,,
BRONX_0402_D04,BRONX_0402,Clean Green Laundry,Dryer,XLarge,Available,,
BRONX_0402_D05,BRONX_0402,Clean Green Laundry,Dryer,Small,Out of Order,,
BRONX_0402_D06,BRONX_0402,Clean Green Laundry,Dryer,Small,Available,,
BRONX_0402_D07,BRONX_0402,Clean Green Laundry,Dryer,Large,Available,,
BRONX_0402_D08,BRONX_0402,Clean Green Laundry,Dryer,XLarge,Available,,
BRONX_0402_D09,BRONX_0402,Clean Green Laundry,Dryer,Medium,In Use,,
BRONX_0402_D10,BRONX_0402,Clean Green Laundry,Dryer,Large,Out of Order,,
